ISO3Code,Age,Pop2020,Sex
MMR,50,1407402,Male
BDI,50,119690,Male
BLR,50,275420,Male
KHM,50,341437,Male
CMR,50,360872,Male
CAN,50,1215983,Male
CPV,50,12452,Male
CAF,50,62000,Male
LKA,50,639901,Male
TCD,50,177726,Male
CHL,50,595301,Male
CHN,50,62348020,Male
COL,50,1371075,Male
COM,50,13988,Male
COG,50,93824,Male
COD,50,1186242,Male
CRI,50,149636,Male
HRV,50,138704,Male
CUB,50,489484,Male
CYP,50,36918,Male
CZE,50,353226,Male
BEN,50,176046,Male
DNK,50,213909,Male
DOM,50,264099,Male
ECU,50,424183,Male
SLV,50,129205,Male
GNQ,50,20434,Male
ETH,50,1567789,Male
ERI,50,42518,Male
EST,50,37452,Male
FJI,50,23994,Male
FIN,50,176226,Male
FRA,50,2146431,Male
DJI,50,21801,Male
GAB,50,41474,Male
GEO,50,115229,Male
GMB,50,30637,Male
PSE,50,83644,Male
DEU,50,3352933,Male
GHA,50,593580,Male
KIR,50,2523,Male
GRC,50,392909,Male
GRD,50,3052,Male
GTM,50,260433,Male
GIN,50,135641,Male
GUY,50,21528,Male
HTI,50,202596,Male
HND,50,182007,Male
HUN,50,318463,Male
ISL,50,10271,Male
IND,50,35202663,Male
IDN,50,8007935,Male
IRN,50,2321587,Male
IRQ,50,684409,Male
IRL,50,155399,Male
ISR,50,205483,Male
ITA,50,2420466,Male
CIV,50,387941,Male
JAM,50,82115,Male
JPN,50,4364792,Male
KAZ,50,458683,Male
JOR,50,224092,Male
KEN,50,782098,Male
PRK,50,1062218,Male
KOR,50,2168485,Male
KWT,50,228008,Male
KGZ,50,140916,Male
LAO,50,143371,Male
LBN,50,213215,Male
LSO,50,34316,Male
LVA,50,56624,Male
LBR,50,77752,Male
LBY,50,189732,Male
LTU,50,88016,Male
LUX,50,25485,Male
MDG,50,419777,Male
MWI,50,226793,Male
MYS,50,840520,Male
MDV,50,10685,Male
MLI,50,233285,Male
MLT,50,12736,Male
MRT,50,73309,Male
MUS,50,42440,Male
MEX,50,3236044,Male
MNG,50,79939,Male
MDA,50,109905,Male
MNE,50,18804,Male
MAR,50,916000,Male
MOZ,50,329461,Male
OMN,50,124010,Male
NAM,50,37505,Male
NPL,50,579427,Male
NLD,50,639652,Male
VUT,50,5963,Male
NZL,50,148794,Male
NIC,50,123835,Male
NER,50,265844,Male
NGA,50,2947899,Male
NOR,50,194595,Male
FSM,50,2471,Male
PAK,50,4176690,Male
PAN,50,116515,Male
PNG,50,175123,Male
PRY,50,146953,Male
PER,50,900044,Male
PHL,50,2538943,Male
POL,50,1110610,Male
PRT,50,354227,Male
GNB,50,23975,Male
TLS,50,24538,Male
QAT,50,124535,Male
ROU,50,761724,Male
RUS,50,3928987,Male
RWA,50,175529,Male
LCA,50,6003,Male
VCT,50,3485,Male
STP,50,3625,Male
SAU,50,1284975,Male
SEN,50,205176,Male
SRB,50,280329,Male
SYC,50,3469,Male
SLE,50,116214,Male
SGP,50,248653,Male
SVK,50,172041,Male
VNM,50,2907946,Male
SVN,50,76940,Male
SOM,50,195050,Male
ZAF,50,1290806,Male
ZWE,50,179077,Male
ESP,50,1828634,Male
SSD,50,162730,Male
SDN,50,696757,Male
SUR,50,16536,Male
SWZ,50,16623,Male
SWE,50,344973,Male
CHE,50,341873,Male
SYR,50,333827,Male
TJK,50,180413,Male
THA,50,2658634,Male
TGO,50,123729,Male
TON,50,2414,Male
TTO,50,40452,Male
ARE,50,335612,Male
TUN,50,339695,Male
TUR,50,2315977,Male
TKM,50,137592,Male
UGA,50,515252,Male
UKR,50,1298962,Male
MKD,50,73135,Male
EGY,50,2069528,Male
GBR,50,2281421,Male
TZA,50,818935,Male
USA,50,10319535,Male
BFA,50,259751,Male
URY,50,94801,Male
UZB,50,749442,Male
VEN,50,772827,Male
WSM,50,4733,Male
YEM,50,363681,Male
ZMB,50,210398,Male
AFG,55,411379,Male
ALB,55,98654,Male
DZA,55,867903,Male
AGO,55,332588,Male
ATG,55,2786,Male
AZE,55,307868,Male
ARG,55,1003393,Male
AUS,55,767400,Male
AUT,55,346838,Male
BHS,55,11138,Male
BHR,55,34121,Male
BGD,55,3479495,Male
ARM,55,85257,Male
BRB,55,9453,Male
BEL,55,406323,Male
BTN,55,13539,Male
BOL,55,198046,Male
BIH,55,128681,Male
BWA,55,28245,Male
BRA,55,5508456,Male
BLZ,55,7176,Male
SLB,55,8969,Male
BRN,55,11583,Male
BGR,55,230297,Male
MMR,55,1132495,Male
BDI,55,108502,Male
BLR,55,343489,Male
KHM,55,298319,Male
CMR,55,272697,Male
CAN,55,1380774,Male
CPV,55,10432,Male
CAF,55,48130,Male
LKA,55,589177,Male
TCD,55,140405,Male
CHL,55,550477,Male
CHN,55,49958045,Male
COL,55,1239798,Male
COM,55,11192,Male
COG,55,67912,Male
COD,55,934221,Male
CRI,55,145697,Male
HRV,55,145496,Male
CUB,55,470453,Male
CYP,55,36218,Male
CZE,55,329222,Male
BEN,55,137284,Male
DNK,55,193555,Male
DOM,55,229801,Male
ECU,55,354801,Male
SLV,55,112257,Male
GNQ,55,12965,Male
ETH,55,1159002,Male
ERI,55,40814,Male
EST,55,42273,Male
FJI,55,22174,Male
FIN,55,183954,Male
FRA,55,2079209,Male
DJI,55,18653,Male
GAB,55,27600,Male
GEO,55,126465,Male
GMB,55,23955,Male
PSE,55,64681,Male
DEU,55,3393206,Male
GHA,55,465904,Male
KIR,55,2162,Male
GRC,55,342686,Male
GRD,55,3147,Male
GTM,55,207966,Male
GIN,55,111417,Male
GUY,55,17928,Male
HTI,55,173422,Male
HND,55,141105,Male
HUN,55,263135,Male
ISL,55,10512,Male
IND,55,30150272,Male
IDN,55,6540189,Male
IRN,55,1826123,Male
IRQ,55,430293,Male
IRL,55,143132,Male
ISR,55,183531,Male
ITA,55,2274884,Male
CIV,55,317901,Male
JAM,55,73155,Male
JPN,55,3964557,Male
KAZ,55,485272,Male
JOR,55,161951,Male
KEN,55,573691,Male
PRK,55,722484,Male
KOR,55,2082574,Male
KWT,55,144098,Male
KGZ,55,132520,Male
LAO,55,118663,Male
LBN,55,197629,Male
LSO,55,28707,Male
LVA,55,66488,Male
LBR,55,60556,Male
LBY,55,120203,Male
LTU,55,107707,Male
LUX,55,21983,Male
MDG,55,328458,Male
MWI,55,167435,Male
MYS,55,762367,Male
MDV,55,7451,Male
MLI,55,165884,Male
MLT,55,14170,Male
MRT,55,56457,Male
MUS,55,44276,Male
MEX,55,2742491,Male
MNG,55,66435,Male
MDA,55,129776,Male
MNE,55,20812,Male
MAR,55,903130,Male
MOZ,55,262860,Male
OMN,55,93580,Male
NAM,55,29565,Male
NPL,55,485413,Male
NLD,55,630637,Male
VUT,55,4543,Male
NZL,55,152927,Male
NIC,55,105123,Male
NER,55,249047,Male
NGA,55,2330368,Male
NOR,55,171954,Male
FSM,55,2351,Male
PAK,55,3485956,Male
PAN,55,97629,Male
PNG,55,138417,Male
PRY,55,129886,Male
PER,55,757902,Male
PHL,55,2075862,Male
POL,55,1128396,Male
PRT,55,347025,Male
GNB,55,18638,Male
TLS,55,20416,Male
QAT,55,79300,Male
ROU,55,505639,Male
RUS,55,4660894,Male
RWA,55,187841,Male
LCA,55,5323,Male
VCT,55,3518,Male
STP,55,2541,Male
SAU,55,898452,Male
SEN,55,159539,Male
SRB,55,266358,Male
SYC,55,3032,Male
SLE,55,87252,Male
SGP,55,259893,Male
SVK,55,175581,Male
VNM,55,2530100,Male
SVN,55,75409,Male
SOM,55,159138,Male
ZAF,55,1035566,Male
ZWE,55,135632,Male
ESP,55,1684404,Male
SSD,55,127112,Male
SDN,55,547161,Male
SUR,55,15674,Male
SWZ,55,12126,Male
SWE,55,312494,Male
CHE,55,324282,Male
SYR,55,286463,Male
TJK,55,158148,Male
THA,55,2405809,Male
TGO,55,93632,Male
TON,55,1929,Male
TTO,55,44637,Male
ARE,55,255272,Male
TUN,55,320786,Male
TUR,55,1989447,Male
TKM,55,113456,Male
UGA,55,370051,Male
UKR,55,1380075,Male
MKD,55,68205,Male
EGY,55,1803211,Male
GBR,55,2232388,Male
TZA,55,611016,Male
USA,55,10702065,Male
BFA,55,191387,Male
URY,55,92752,Male
UZB,55,703547,Male
VEN,55,677220,Male
WSM,55,3786,Male
YEM,55,299483,Male
ZMB,55,154799,Male
AFG,60,305081,Male
ALB,60,91164,Male
DZA,60,703307,Male
AGO,60,229285,Male
ATG,60,2167,Male
AZE,60,230664,Male
ARG,60,877065,Male
AUS,60,693712,Male
AUT,60,284670,Male
BHS,60,7956,Male
BHR,60,27656,Male
BGD,60,2371855,Male
ARM,60,84196,Male
BRB,60,8540,Male
BEL,60,365223,Male
BTN,60,11167,Male
BOL,60,163721,Male
BIH,60,115499,Male
BWA,60,23651,Male
BRA,60,4423280,Male
BLZ,60,5180,Male
SLB,60,6754,Male
BRN,60,8821,Male
BGR,60,219716,Male
MMR,60,890618,Male
BDI,60,95127,Male
BLR,60,284767,Male
KHM,60,176808,Male
CMR,60,200605,Male
CAN,60,1275239,Male
CPV,60,6679,Male
CAF,60,36015,Male
LKA,60,513111,Male
TCD,60,110762,Male
CHL,60,467461,Male
CHN,60,38917285,Male
COL,60,957019,Male
COM,60,8461,Male
COG,60,46260,Male
COD,60,712165,Male
CRI,60,118906,Male
HRV,60,137574,Male
CUB,60,292245,Male
CYP,60,31495,Male
CZE,60,313111,Male
BEN,60,102815,Male
DNK,60,170579,Male
DOM,60,188646,Male
ECU,60,291420,Male
SLV,60,92893,Male
GNQ,60,9911,Male
ETH,60,946594,Male
ERI,60,32998,Male
EST,60,38604,Male
FJI,60,16526,Male
FIN,60,174598,Male
FRA,60,1902791,Male
DJI,60,13473,Male
GAB,60,19879,Male
GEO,60,109571,Male
GMB,60,17091,Male
PSE,60,42801,Male
DEU,60,2854706,Male
GHA,60,321423,Male
KIR,60,1370,Male
GRC,60,320081,Male
GRD,60,2834,Male
GTM,60,174242,Male
GIN,60,88173,Male
GUY,60,14961,Male
HTI,60,139622,Male
HND,60,111101,Male
HUN,60,287562,Male
ISL,60,10180,Male
IND,60,24694672,Male
IDN,60,5149357,Male
IRN,60,1559797,Male
IRQ,60,306318,Male
IRL,60,122993,Male
ISR,60,166086,Male
ITA,60,1903045,Male
CIV,60,253304,Male
JAM,60,57662,Male
JPN,60,3733454,Male
KAZ,60,353476,Male
JOR,60,106011,Male
KEN,60,410863,Male
PRK,60,694892,Male
KOR,60,1855904,Male
KWT,60,100286,Male
KGZ,60,98499,Male
LAO,60,91761,Male
LBN,60,134293,Male
LSO,60,22494,Male
LVA,60,56716,Male
LBR,60,45575,Male
LBY,60,78169,Male
LTU,60,81130,Male
LUX,60,17629,Male
MDG,60,252005,Male
MWI,60,123788,Male
MYS,60,617475,Male
MDV,60,5686,Male
MLI,60,125808,Male
MLT,60,14948,Male
MRT,60,41923,Male
MUS,60,36211,Male
MEX,60,2169271,Male
MNG,60,42559,Male
MDA,60,112051,Male
MNE,60,19271,Male
MAR,60,776036,Male
MOZ,60,199764,Male
OMN,60,56811,Male
NAM,60,21065,Male
NPL,60,382303,Male
NLD,60,562407,Male
VUT,60,3494,Male
NZL,60,135788,Male
NIC,60,89687,Male
NER,60,186382,Male
NGA,60,1764536,Male
NOR,60,157465,Male
FSM,60,1929,Male
PAK,60,2666009,Male
PAN,60,77685,Male
PNG,60,104725,Male
PRY,60,111110,Male
PER,60,617118,Male
PHL,60,1614771,Male
POL,60,1280235,Male
PRT,60,312566,Male
GNB,60,14277,Male
TLS,60,15086,Male
QAT,60,43352,Male
ROU,60,596075,Male
RUS,60,4225282,Male
RWA,60,123474,Male
LCA,60,3993,Male
VCT,60,2757,Male
STP,60,2046,Male
SAU,60,532166,Male
SEN,60,122156,Male
SRB,60,258692,Male
SYC,60,2397,Male
SLE,60,62380,Male
SGP,60,238777,Male
SVK,60,169534,Male
VNM,60,2012144,Male
SVN,60,72831,Male
SOM,60,130379,Male
ZAF,60,804405,Male
ZWE,60,99465,Male
ESP,60,1426256,Male
SSD,60,95475,Male
SDN,60,419497,Male
SUR,60,10532,Male
SWZ,60,9976,Male
SWE,60,283735,Male
CHE,60,270397,Male
SYR,60,222416,Male
TJK,60,118135,Male
THA,60,2039042,Male
TGO,60,69662,Male
TON,60,1396,Male
TTO,60,36701,Male
ARE,60,143690,Male
TUN,60,263858,Male
TUR,60,1580771,Male
TKM,60,88455,Male
UGA,60,255090,Male
UKR,60,1225646,Male
MKD,60,63228,Male
EGY,60,1451809,Male
GBR,60,1919839,Male
TZA,60,444732,Male
USA,60,10049886,Male
BFA,60,136094,Male
URY,60,83283,Male
UZB,60,544985,Male
VEN,60,557009,Male
WSM,60,2966,Male
YEM,60,243806,Male
ZMB,60,107083,Male
AFG,65,215637,Male
ALB,65,69837,Male
DZA,65,583040,Male
AGO,65,145237,Male
ATG,65,1578,Male
AZE,65,138744,Male
ARG,65,745751,Male
AUS,65,601807,Male
AUT,65,213955,Male
BHS,65,5358,Male
BHR,65,12509,Male
BGD,65,1489609,Male
ARM,65,54592,Male
BRB,65,6940,Male
BEL,65,306534,Male
BTN,65,8485,Male
BOL,65,134236,Male
BIH,65,103799,Male
BWA,65,18567,Male
BRA,65,3394482,Male
BLZ,65,3732,Male
SLB,65,4745,Male
BRN,65,5621,Male
BGR,65,200751,Male
MMR,65,642954,Male
BDI,65,64790,Male
BLR,65,225597,Male
KHM,65,144293,Male
CMR,65,145366,Male
CAN,65,1047397,Male
CPV,65,4481,Male
CAF,65,24617,Male
LKA,65,405408,Male
TCD,65,82769,Male
CHL,65,376586,Male
CHN,65,36526788,Male
COL,65,771771,Male
COM,65,5717,Male
COG,65,30837,Male
COD,65,517964,Male
CRI,65,85979,Male
HRV,65,129210,Male
CUB,65,266286,Male
CYP,65,27053,Male
CZE,65,317105,Male
BEN,65,74216,Male
DNK,65,149766,Male
DOM,65,141088,Male
ECU,65,233026,Male
SLV,65,76493,Male
GNQ,65,7464,Male
ETH,65,735747,Male
ERI,65,26962,Male
EST,65,34464,Male
FJI,65,10779,Male
FIN,65,170404,Male
FRA,65,1785851,Male
DJI,65,8806,Male
GAB,65,14566,Male
GEO,65,87362,Male
GMB,65,12364,Male
PSE,65,30053,Male
DEU,65,2291081,Male
GHA,65,199790,Male
KIR,65,876,Male
GRC,65,268709,Male
GRD,65,1943,Male
GTM,65,146550,Male
GIN,65,67003,Male
GUY,65,9472,Male
HTI,65,107363,Male
HND,65,84711,Male
HUN,65,288884,Male
ISL,65,8604,Male
IND,65,19168129,Male
IDN,65,3560471,Male
IRN,65,1128726,Male
IRQ,65,282693,Male
IRL,65,113389,Male
ISR,65,165565,Male
ITA,65,1679600,Male
CIV,65,185066,Male
JAM,65,44233,Male
JPN,65,4095950,Male
KAZ,65,247842,Male
JOR,65,72230,Male
KEN,65,279481,Male
PRK,65,284259,Male
KOR,65,1287861,Male
KWT,65,48076,Male
KGZ,65,61342,Male
LAO,65,64169,Male
LBN,65,91717,Male
LSO,65,16281,Male
LVA,65,47763,Male
LBR,65,32249,Male
LBY,65,56579,Male
LTU,65,66247,Male
LUX,65,13719,Male
MDG,65,181397,Male
MWI,65,87563,Male
MYS,65,459299,Male
MDV,65,3304,Male
MLI,65,98582,Male
MLT,65,13637,Male
MRT,65,28470,Male
MUS,65,29369,Male
MEX,65,1657202,Male
MNG,65,26406,Male
MDA,65,93810,Male
MNE,65,17553,Male
MAR,65,580692,Male
MOZ,65,149652,Male
OMN,65,27596,Male
NAM,65,13670,Male
NPL,65,312559,Male
NLD,65,494644,Male
VUT,65,2427,Male
NZL,65,116055,Male
NIC,65,65436,Male
NER,65,145601,Male
NGA,65,1232451,Male
NOR,65,137160,Male
FSM,65,1360,Male
PAK,65,1821463,Male
PAN,65,58837,Male
PNG,65,72966,Male
PRY,65,91006,Male
PER,65,501384,Male
PHL,65,1137017,Male
POL,65,1094529,Male
PRT,65,283965,Male
GNB,65,10956,Male
TLS,65,9770,Male
QAT,65,21908,Male
ROU,65,548023,Male
RUS,65,3255893,Male
RWA,65,83119,Male
LCA,65,3024,Male
VCT,65,1954,Male
STP,65,1239,Male
SAU,65,315257,Male
SEN,65,93449,Male
SRB,65,271836,Male
SYC,65,1491,Male
SLE,65,43161,Male
SGP,65,189395,Male
SVK,65,148913,Male
VNM,65,1339456,Male
SVN,65,68599,Male
SOM,65,98720,Male
ZAF,65,584956,Male
ZWE,65,71649,Male
ESP,65,1147930,Male
SSD,65,66705,Male
SDN,65,313239,Male
SUR,65,6925,Male
SWZ,65,7405,Male
SWE,65,260421,Male
CHE,65,215755,Male
SYR,65,166712,Male
TJK,65,66177,Male
THA,65,1493033,Male
TGO,65,50085,Male
TON,65,1093,Male
TTO,65,28619,Male
ARE,65,36818,Male
TUN,65,202129,Male
TUR,65,1212619,Male
TKM,65,56121,Male
UGA,65,172247,Male
UKR,65,999434,Male
MKD,65,55043,Male
EGY,65,1040463,Male
GBR,65,1647391,Male
TZA,65,304962,Male
USA,65,8465274,Male
BFA,65,89966,Male
URY,65,68057,Male
UZB,65,354844,Male
VEN,65,403603,Male
WSM,65,1976,Male
YEM,65,173950,Male
ZMB,65,70382,Male
AFG,70,140254,Male
ALB,70,52442,Male
DZA,70,359717,Male
AGO,70,95124,Male
ATG,70,1163,Male
AZE,70,64620,Male
ARG,70,578876,Male
AUS,70,527592,Male
AUT,70,187337,Male
BHS,70,3543,Male
BHR,70,6141,Male
BGD,70,1206898,Male
ARM,70,33796,Male
BRB,70,5482,Male
BEL,70,260160,Male
BTN,70,7152,Male
BOL,70,107091,Male
BIH,70,62167,Male
BWA,70,12478,Male
BRA,70,2351464,Male
BLZ,70,2592,Male
SLB,70,3395,Male
BRN,70,2953,Male
BGR,70,174818,Male
MMR,70,367993,Male
BDI,70,31125,Male
BLR,70,99113,Male
KHM,70,87757,Male
CMR,70,93962,Male
CAN,70,867426,Male
CPV,70,1582,Male
CAF,70,15117,Male
LKA,70,312254,Male
TCD,70,51956,Male
CHL,70,263359,Male
CHN,70,21425163,Male
COL,70,537856,Male
COM,70,3307,Male
COG,70,18814,Male
COD,70,359696,Male
CRI,70,65944,Male
HRV,70,88861,Male
CUB,70,210228,Male
CYP,70,21628,Male
CZE,70,270742,Male
BEN,70,46464,Male
DNK,70,171655,Male
DOM,70,96390,Male
ECU,70,154896,Male
SLV,70,58108,Male
GNQ,70,4384,Male
ETH,70,539874,Male
ERI,70,20998,Male
EST,70,20527,Male
FJI,70,6927,Male
FIN,70,167479,Male
FRA,70,1627196,Male
DJI,70,6826,Male
GAB,70,10123,Male
GEO,70,58299,Male
GMB,70,9274,Male
PSE,70,24082,Male
DEU,70,1791116,Male
GHA,70,137932,Male
KIR,70,555,Male
GRC,70,252669,Male
GRD,70,1329,Male
GTM,70,98600,Male
GIN,70,39424,Male
GUY,70,7239,Male
HTI,70,66963,Male
HND,70,56234,Male
HUN,70,190751,Male
ISL,70,7024,Male
IND,70,11627908,Male
IDN,70,2092055,Male
IRN,70,709933,Male
IRQ,70,153582,Male
IRL,70,95764,Male
ISR,70,134423,Male
ITA,70,1586760,Male
CIV,70,115389,Male
JAM,70,34577,Male
JPN,70,4312462,Male
KAZ,70,118757,Male
JOR,70,51930,Male
KEN,70,161035,Male
PRK,70,284541,Male
KOR,70,929821,Male
KWT,70,17995,Male
KGZ,70,29818,Male
LAO,70,36347,Male
LBN,70,62981,Male
LSO,70,11490,Male
LVA,70,26833,Male
LBR,70,19973,Male
LBY,70,36405,Male
LTU,70,38601,Male
LUX,70,10767,Male
MDG,70,102248,Male
MWI,70,61748,Male
MYS,70,314843,Male
MDV,70,2281,Male
MLI,70,61113,Male
MLT,70,13456,Male
MRT,70,17482,Male
MUS,70,19771,Male
MEX,70,1125991,Male
MNG,70,14904,Male
MDA,70,41172,Male
MNE,70,10610,Male
MAR,70,340255,Male
MOZ,70,99486,Male
OMN,70,11747,Male
NAM,70,9296,Male
NPL,70,209634,Male
NLD,70,464156,Male
VUT,70,1596,Male
NZL,70,103116,Male
NIC,70,36235,Male
NER,70,90932,Male
NGA,70,816324,Male
NOR,70,130988,Male
FSM,70,642,Male
PAK,70,1372079,Male
PAN,70,43175,Male
PNG,70,41927,Male
PRY,70,62432,Male
PER,70,352748,Male
PHL,70,709616,Male
POL,70,779602,Male
PRT,70,252905,Male
GNB,70,5957,Male
TLS,70,8479,Male
QAT,70,9057,Male
ROU,70,385519,Male
RUS,70,1922538,Male
RWA,70,44196,Male
LCA,70,2317,Male
VCT,70,1345,Male
STP,70,808,Male
SAU,70,151011,Male
SEN,70,60476,Male
SRB,70,205013,Male
SYC,70,780,Male
SLE,70,29315,Male
SGP,70,90151,Male
SVK,70,98537,Male
VNM,70,664802,Male
SVN,70,45362,Male
SOM,70,65719,Male
ZAF,70,359322,Male
ZWE,70,42336,Male
ESP,70,1022777,Male
SSD,70,52395,Male
SDN,70,213087,Male
SUR,70,4908,Male
SWZ,70,5084,Male
SWE,70,274804,Male
CHE,70,201943,Male
SYR,70,98402,Male
TJK,70,36111,Male
THA,70,1012908,Male
TGO,70,32819,Male
TON,70,761,Male
TTO,70,20301,Male
ARE,70,24189,Male
TUN,70,112162,Male
TUR,70,861882,Male
TKM,70,29035,Male
UGA,70,104873,Male
UKR,70,633399,Male
MKD,70,35600,Male
EGY,70,757873,Male
GBR,70,1624635,Male
TZA,70,200387,Male
USA,70,6645519,Male
BFA,70,58590,Male
URY,70,53325,Male
UZB,70,148930,Male
VEN,70,273791,Male
WSM,70,1222,Male
YEM,70,118244,Male
ZMB,70,45200,Male
AFG,75,76897,Male
ALB,75,41429,Male
DZA,75,241813,Male
AGO,75,49865,Male
ATG,75,741,Male
AZE,75,36504,Male
ARG,75,385738,Male
AUS,75,365811,Male
AUT,75,168533,Male
BHS,75,2362,Male
BHR,75,3415,Male
BGD,75,855121,Male
ARM,75,15945,Male
BRB,75,3576,Male
BEL,75,171437,Male
BTN,75,5278,Male
BOL,75,76945,Male
BIH,75,39360,Male
BWA,75,7449,Male
BRA,75,1480939,Male
BLZ,75,1681,Male
SLB,75,2295,Male
BRN,75,1688,Male
BGR,75,109488,Male
MMR,75,208612,Male
BDI,75,17232,Male
BLR,75,74958,Male
KHM,75,50969,Male
CMR,75,52653,Male
CAN,75,568286,Male
CPV,75,1358,Male
CAF,75,8850,Male
LKA,75,164667,Male
TCD,75,31137,Male
CHL,75,175953,Male
CHN,75,12207276,Male
COL,75,346356,Male
COM,75,1975,Male
COG,75,10294,Male
COD,75,210931,Male
CRI,75,42534,Male
HRV,75,60600,Male
CUB,75,162323,Male
CYP,75,14886,Male
CZE,75,172591,Male
BEN,75,30329,Male
DNK,75,109011,Male
DOM,75,63588,Male
ECU,75,111561,Male
SLV,75,45689,Male
GNQ,75,2593,Male
ETH,75,340207,Male
ERI,75,12969,Male
EST,75,18131,Male
FJI,75,3265,Male
FIN,75,100241,Male
FRA,75,981805,Male
DJI,75,3997,Male
GAB,75,6045,Male
GEO,75,34874,Male
GMB,75,5340,Male
PSE,75,13424,Male
DEU,75,1631884,Male
GHA,75,69822,Male
KIR,75,263,Male
GRC,75,183083,Male
GRD,75,840,Male
GTM,75,72040,Male
GIN,75,25135,Male
GUY,75,3478,Male
HTI,75,47971,Male
HND,75,37004,Male
HUN,75,135231,Male
ISL,75,4494,Male
IND,75,7062999,Male
IDN,75,1271922,Male
IRN,75,471441,Male
IRQ,75,106824,Male
IRL,75,63883,Male
ISR,75,77168,Male
ITA,75,1182323,Male
CIV,75,65695,Male
JAM,75,23427,Male
JPN,75,3160764,Male
KAZ,75,73998,Male
JOR,75,35957,Male
KEN,75,76404,Male
PRK,75,178807,Male
KOR,75,664900,Male
KWT,75,9606,Male
KGZ,75,10918,Male
LAO,75,21644,Male
LBN,75,38670,Male
LSO,75,6428,Male
LVA,75,27573,Male
LBR,75,13907,Male
LBY,75,26512,Male
LTU,75,37180,Male
LUX,75,7049,Male
MDG,75,59377,Male
MWI,75,33798,Male
MYS,75,174510,Male
MDV,75,2065,Male
MLI,75,39153,Male
MLT,75,7866,Male
MRT,75,10182,Male
MUS,75,10218,Male
MEX,75,774478,Male
MNG,75,9692,Male
MDA,75,26931,Male
MNE,75,6140,Male
MAR,75,230945,Male
MOZ,75,55335,Male
OMN,75,11957,Male
NAM,75,6113,Male
NPL,75,150684,Male
NLD,75,301906,Male
VUT,75,884,Male
NZL,75,69922,Male
NIC,75,28777,Male
NER,75,47621,Male
NGA,75,426433,Male
NOR,75,84651,Male
FSM,75,192,Male
PAK,75,939571,Male
PAN,75,30543,Male
PNG,75,21899,Male
PRY,75,40523,Male
PER,75,243752,Male
PHL,75,381080,Male
POL,75,399586,Male
PRT,75,191058,Male
GNB,75,3291,Male
TLS,75,4920,Male
QAT,75,2045,Male
ROU,75,232234,Male
RUS,75,937202,Male
RWA,75,24567,Male
LCA,75,1642,Male
VCT,75,902,Male
STP,75,423,Male
SAU,75,101580,Male
SEN,75,38709,Male
SRB,75,110335,Male
SYC,75,658,Male
SLE,75,16678,Male
SGP,75,44139,Male
SVK,75,59653,Male
VNM,75,422995,Male
SVN,75,34221,Male
SOM,75,35444,Male
ZAF,75,213173,Male
ZWE,75,29113,Male
ESP,75,805921,Male
SSD,75,32169,Male
SDN,75,126992,Male
SUR,75,2863,Male
SWZ,75,2889,Male
SWE,75,206281,Male
CHE,75,151943,Male
SYR,75,63206,Male
TJK,75,18974,Male
THA,75,682768,Male
TGO,75,17933,Male
TON,75,514,Male
TTO,75,12885,Male
ARE,75,14618,Male
TUN,75,76636,Male
TUR,75,583891,Male
TKM,75,14452,Male
UGA,75,56142,Male
UKR,75,376770,Male
MKD,75,23452,Male
EGY,75,365017,Male
GBR,75,1137438,Male
TZA,75,106873,Male
USA,75,4326986,Male
BFA,75,32840,Male
URY,75,38711,Male
UZB,75,98191,Male
VEN,75,168240,Male
WSM,75,742,Male
YEM,75,63895,Male
ZMB,75,24257,Male
AFG,80,33115,Male
ALB,80,25727,Male
DZA,80,157783,Male
AGO,80,22040,Male
ATG,80,418,Male
AZE,80,32143,Male
ARG,80,228228,Male
AUS,80,241273,Male
AUT,80,107116,Male
BHS,80,1297,Male
BHR,80,1789,Male
BGD,80,487662,Male
ARM,80,21033,Male
BRB,80,2601,Male
BEL,80,132264,Male
BTN,80,3120,Male
BOL,80,47160,Male
BIH,80,31797,Male
BWA,80,2863,Male
BRA,80,921508,Male
BLZ,80,1127,Male
SLB,80,1101,Male
BRN,80,990,Male
BGR,80,67832,Male
MMR,80,100973,Male
BDI,80,8578,Male
BLR,80,53989,Male
KHM,80,23282,Male
CMR,80,22958,Male
CAN,80,355943,Male
CPV,80,1319,Male
CAF,80,3781,Male
LKA,80,77654,Male
TCD,80,14662,Male
CHL,80,107532,Male
CHN,80,6883629,Male
COL,80,218269,Male
COM,80,939,Male
COG,80,4342,Male
COD,80,97636,Male
CRI,80,26505,Male
HRV,80,47278,Male
CUB,80,99845,Male
CYP,80,9967,Male
CZE,80,87962,Male
BEN,80,13828,Male
DNK,80,64083,Male
DOM,80,42550,Male
ECU,80,67833,Male
SLV,80,31750,Male
GNQ,80,1118,Male
ETH,80,168831,Male
ERI,80,6408,Male
EST,80,12348,Male
FJI,80,1611,Male
FIN,80,64157,Male
FRA,80,740347,Male
DJI,80,1892,Male
GAB,80,2981,Male
GEO,80,30644,Male
GMB,80,2132,Male
PSE,80,6604,Male
DEU,80,1359119,Male
GHA,80,29964,Male
KIR,80,103,Male
GRC,80,164914,Male
GRD,80,564,Male
GTM,80,48522,Male
GIN,80,11204,Male
GUY,80,3066,Male
HTI,80,25550,Male
HND,80,23952,Male
HUN,80,74196,Male
ISL,80,2809,Male
IND,80,3831463,Male
IDN,80,629423,Male
IRN,80,306847,Male
